851
572.695 2169.082 225.1833 0
577.385 2166.842 225.1337 0
581.675 2164.592 225.0986 0
589.666 2159.762 225.0532 0
600.885 2152.292 224.7 0
616.695 2139.092 224.7 0
627.625 2129.762 224.7 1
638.525 2120.642 224.7 0
648.845 2111.962 224.7 0
654.275 2107.832 224.9406 0
660.535 2103.362 224.8693 0
667.725 2100.872 224.7956 0
681.925 2099.122 224.7065 0
695.445 2098.832 225.2331 0
729.495 2098.542 229.5065 0
758.895 2098.632 232.8315 0
767.895 2098.572 233.6938 0
783.625 2098.582 235.1142 0
792.615 2098.492 235.8818 0
799.416 2098.502 236.4094 0
806.175 2098.352 236.8859 0
812.765 2098.042 237.1611 0
816.905 2097.902 237.258 0
820.416 2097.132 237.2001 0
823.525 2095.672 237.1341 0
826.445 2093.632 237.1215 0
827.805 2092.362 237.2028 0
832.305 2085.392 236.9823 0
838.135 2076.012 236.3258 0
844.965 2064.262 235.431 0
851.865 2052.582 234.4803 0
861.115 2037.152 233.0817 0
869.455 2023.692 231.6022 0
874.185 2016.092 230.6737 0
880.105 2006.572 229.4672 0
885.025 1998.932 228.4882 0
888.865 1993.052 227.744 0
893.195 1987.262 227.1249 0
896.745 1983.712 226.7682 0
901.115 1980.602 226.39 0
906.215 1978.802 226.0819 0
911.515 1977.682 225.9398 0
916.435 1977.362 225.8502 0
931.555 1977.442 225.5 0
950.495 1977.422 225.5 1
964.305 1977.422 225.5 0
974.555 1977.332 225.5 0
996.315 1977.362 225.5 0
1019.065 1976.842 226.1699 0
1048.885 1975.602 226.9183 0
1064.055 1975.392 227.1971 0
1079.515 1975.842 227.5567 0
1092.205 1977.192 227.8397 0
1105.085 1980.442 228.0984 0
1115.265 1985.212 228.2671 0
1119.705 1988.062 228.3181 0
1125.875 1992.982 228.3518 0
1131.645 1997.972 228.3679 0
1149.365 2015.742 228.077 0
1163.765 2029.752 227.8499 0
1176.305 2042.042 227.7794 0
1192.295 2057.712 227.6351 0
1213.695 2078.852 227.6353 0
1235.025 2100.002 227.4964 0
1254.465 2119.212 227.3162 0
1265.295 2129.522 227.1688 0
1276.055 2140.292 227.0833 0
1290.235 2154.292 226.8377 0
1302.655 2166.072 226.4263 0
1308.195 2169.762 226.1116 0
1314.275 2172.832 225.6461 0
