1248
1198.015 420.312 231.624 0
1194.615 414.612 231.9493 0
1193.235 413.112 232.15 0
1191.805 411.862 232.3307 0
1188.815 409.622 232.7167 0
1185.995 407.792 233.058 0
1182.545 405.692 233.453 0
1180.235 404.492 233.6942 0
1177.135 402.902 233.993 0
1173.425 401.142 234.3177 0
1169.855 399.492 234.5675 0
1166.585 397.942 234.7594 0
1163.035 396.282 234.9266 0
1159.666 394.582 235.027 0
1156.065 392.602 235.0939 0
1152.655 390.662 235.1205 0
1149.505 388.642 235.1178 0
1146.305 386.532 235.0914 0
1143.285 384.221 235.046 0
1140.565 382.052 234.9928 0
1137.825 379.572 234.9276 0
1134.685 376.632 234.8495 0
1132.205 374.002 234.7875 0
1129.725 371.372 234.7323 0
1127.985 369.402 234.6959 0
1123.565 361.272 234.4572 0
1122.175 352.192 234.0309 0
1122.895 340.632 233.3805 0
1125.215 330.221 232.7399 0
1125.595 328.362 232.6256 0
1126.666 324.732 232.3976 0
1128.755 317.612 231.9491 0
1129.905 314.132 231.7328 0
1131.675 308.842 231.4069 0
1135.275 298.172 230.7701 0
1138.225 289.412 230.2755 0
1141.385 278.832 229.7386 0
1142.695 273.082 229.5067 0
1144.105 267.202 229.2725 0
1145.045 257.642 229.0444 0
1145.075 256.032 229.0132 0
1145.105 241.102 228.8064 0
1145.095 223.612 228.5559 0
1145.215 200.932 228.1758 0
1145.215 187.752 227.9182 0
1145.175 167.362 227.4319 0
1145.155 141.402 226.6807 0
1145.095 126.392 226.375 0
1145.105 98.522 226.1719 0
1145.125 81.832 225.9919 0
1145.145 58.702 225.6289 0
1145.095 33.442 225.1702 0
1145.125 20.721 224.95 0
1145.035 5.721 224.731 0
1145.105 -7.9180000000001 224.5798 0
1145.135 -26.978 224.4946 0
1145.175 -28.388 224.5122 0
1145.445 -32.288 224.561 0
1146.525 -39.348 224.483 0
1148.045 -44.958 224.1749 0
1149.995 -50.548 223.8182 0
1152.865 -55.618 223.4645 0
1156.475 -60.388 223.1371 0
1160.255 -63.898 222.9198 0
1164.695 -67.078 222.7621 0
1169.855 -69.668 222.6588 0
1175.685 -71.798 222.5983 0
1182.315 -73.348 222.5714 0
1189.735 -74.428 222.569 0
1198.195 -75.078 222.5824 0
1207.625 -75.138 222.6019 0
1215.595 -74.758 222.6022 0
1223.785 -74.668 222.6022 0
1234.465 -74.618 222.6022 0
1242.535 -74.638 222.6022 0
1288.985 -74.628 222.6022 1
1298.395 -74.588 222.6022 0
1319.825 -74.608 222.6022 0
1341.495 -74.598 222.6022 0
1380.975 -74.548 222.6022 0
1396.435 -74.568 222.6021 0
1404.025 -74.598 222.6021 0
1409.045 -74.239 222.5876 0
1413.905 -73.198 222.5632 0
1418.595 -71.558 222.5552 0
1423.005 -69.228 222.5913 0
1427.075 -66.328 222.6995 0
1430.825 -62.818 222.9097 0
1437.305 -55.838 223.3403 0
1443.745 -48.958 223.6575 0
1450.295 -41.868 223.8918 0
1456.865 -34.928 224.0576 0
1463.305 -27.828 224.1777 0
